repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,512,262144,0.08,34,0.002,14173
0,512,262144,0.08,35,0.002,14057
0,512,262144,0.08,36,0.002,14040
0,512,262144,0.08,37,0.002,13985
0,512,262144,0.08,38,0.002,14029
0,512,262144,0.08,39,0.002,13935
0,512,262144,0.08,40,0.002,13957
0,512,262144,0.08,41,0.002,13899
0,512,262144,0.08,42,0.002,13814
0,512,262144,0.08,43,0.002,13800
0,512,262144,0.08,44,0.002,13886
0,512,262144,0.08,45,0.002,13867
0,512,262144,0.08,46,0.002,13797
0,512,262144,0.08,47,0.002,13852
0,512,262144,0.08,48,0.002,13790
0,512,262144,0.08,49,0.002,13812
0,512,262144,0.08,50,0.002,13704
0,512,262144,0.08,51,0.002,13658
0,512,262144,0.08,52,0.002,13687
0,512,262144,0.08,53,0.002,13656
0,512,262144,0.08,54,0.002,13622
0,512,262144,0.08,55,0.002,13511
0,512,262144,0.08,56,0.002,13587
0,512,262144,0.08,57,0.002,13622
0,512,262144,0.08,58,0.002,13657
0,512,262144,0.08,59,0.002,13565
0,512,262144,0.08,60,0.002,13543
0,512,262144,0.08,61,0.002,13627
0,512,262144,0.08,62,0.002,13525
0,512,262144,0.08,63,0.002,13601
0,512,262144,0.08,64,0.002,13537
0,512,262144,0.08,65,0.002,13580
0,512,262144,0.08,66,0.002,13512
0,512,262144,0.08,67,0.002,13468
0,512,262144,0.08,68,0.002,13549
0,512,262144,0.08,69,0.002,13483
0,512,262144,0.08,70,0.002,13550
0,512,262144,0.08,71,0.002,13404
0,512,262144,0.08,72,0.002,13406
0,512,262144,0.08,73,0.002,13424
0,512,262144,0.08,74,0.002,13380
0,512,262144,0.08,75,0.002,13426
0,512,262144,0.08,76,0.002,13367
0,512,262144,0.08,77,0.002,13366
0,512,262144,0.08,78,0.002,13380
0,512,262144,0.08,79,0.002,13334
0,512,262144,0.08,80,0.002,13379
0,512,262144,0.08,81,0.002,13372
0,512,262144,0.08,82,0.002,13356
0,512,262144,0.08,83,0.002,13315
0,512,262144,0.08,84,0.002,13279
0,512,262144,0.08,85,0.002,13394
0,512,262144,0.08,86,0.002,13413
0,512,262144,0.08,87,0.002,13403
0,512,262144,0.08,88,0.002,13374
0,512,262144,0.08,89,0.002,13384
0,512,262144,0.08,90,0.002,13337
0,512,262144,0.08,91,0.002,13397
0,512,262144,0.08,92,0.002,13361
0,512,262144,0.08,93,0.002,13320
0,512,262144,0.08,94,0.002,13304
0,512,262144,0.08,95,0.002,13302
0,512,262144,0.08,96,0.002,13312
0,512,262144,0.08,97,0.002,13379
0,512,262144,0.08,98,0.002,13307
0,512,262144,0.08,99,0.002,13251
0,512,262144,0.16,0,0.01,36982
0,512,262144,0.16,1,0.002,29225
0,512,262144,0.16,2,0.002,28283
0,512,262144,0.16,3,0.002,28317
0,512,262144,0.16,4,0.002,28172
0,512,262144,0.16,5,0.002,27771
0,512,262144,0.16,6,0.002,27494
0,512,262144,0.16,7,0.002,27384
0,512,262144,0.16,8,0.002,27179
0,512,262144,0.16,9,0.002,27144
0,512,262144,0.16,10,0.002,26920
0,512,262144,0.16,11,0.003,26814
0,512,262144,0.16,12,0.003,26637
0,512,262144,0.16,13,0.003,26353
0,512,262144,0.16,14,0.003,26236
0,512,262144,0.16,15,0.003,26108
0,512,262144,0.16,16,0.003,26016
0,512,262144,0.16,17,0.003,25740
0,512,262144,0.16,18,0.003,25708
0,512,262144,0.16,19,0.003,25504
0,512,262144,0.16,20,0.003,25432
0,512,262144,0.16,21,0.003,25319
0,512,262144,0.16,22,0.003,25265
0,512,262144,0.16,23,0.004,25066
0,512,262144,0.16,24,0.003,24973
0,512,262144,0.16,25,0.003,24788
0,512,262144,0.16,26,0.003,24825
0,512,262144,0.16,27,0.004,24741
0,512,262144,0.16,28,0.003,24589
0,512,262144,0.16,29,0.003,24483
0,512,262144,0.16,30,0.004,24481
0,512,262144,0.16,31,0.004,24323
0,512,262144,0.16,32,0.003,24250
0,512,262144,0.16,33,0.004,24256
0,512,262144,0.16,34,0.004,24085
0,512,262144,0.16,35,0.004,24075
0,512,262144,0.16,36,0.003,23923
0,512,262144,0.16,37,0.003,23847
0,512,262144,0.16,38,0.003,23867
0,512,262144,0.16,39,0.003,23801
0,512,262144,0.16,40,0.002,23678
0,512,262144,0.16,41,0.002,23718
0,512,262144,0.16,42,0.002,23587
0,512,262144,0.16,43,0.002,23740
0,512,262144,0.16,44,0.002,23492
0,512,262144,0.16,45,0.003,23636
0,512,262144,0.16,46,0.002,23477
0,512,262144,0.16,47,0.002,23520
0,512,262144,0.16,48,0.002,23342
0,512,262144,0.16,49,0.002,23395
0,512,262144,0.16,50,0.002,23440
0,512,262144,0.16,51,0.003,23356
0,512,262144,0.16,52,0.002,23311
0,512,262144,0.16,53,0.002,23332
0,512,262144,0.16,54,0.002,23263
0,512,262144,0.16,55,0.002,23344
0,512,262144,0.16,56,0.002,23273
0,512,262144,0.16,57,0.003,23228
0,512,262144,0.16,58,0.002,23201
0,512,262144,0.16,59,0.002,23218
0,512,262144,0.16,60,0.002,23166
0,512,262144,0.16,61,0.002,23121
0,512,262144,0.16,62,0.002,23011
0,512,262144,0.16,63,0.002,23167
0,512,262144,0.16,64,0.002,23125
0,512,262144,0.16,65,0.002,23163
0,512,262144,0.16,66,0.002,23035
0,512,262144,0.16,67,0.002,22984
0,512,262144,0.16,68,0.002,23022
0,512,262144,0.16,69,0.002,23149
0,512,262144,0.16,70,0.002,22985
0,512,262144,0.16,71,0.002,22951
0,512,262144,0.16,72,0.002,22979
0,512,262144,0.16,73,0.002,23011
0,512,262144,0.16,74,0.002,23056
0,512,262144,0.16,75,0.002,22991
0,512,262144,0.16,76,0.003,22859
0,512,262144,0.16,77,0.002,22934
0,512,262144,0.16,78,0.002,22947
0,512,262144,0.16,79,0.002,22876
0,512,262144,0.16,80,0.002,23000
0,512,262144,0.16,81,0.002,22802
0,512,262144,0.16,82,0.003,22863
0,512,262144,0.16,83,0.002,22838
0,512,262144,0.16,84,0.002,22895
0,512,262144,0.16,85,0.002,22838
0,512,262144,0.16,86,0.002,22863
0,512,262144,0.16,87,0.002,22750
0,512,262144,0.16,88,0.002,22858
0,512,262144,0.16,89,0.002,22849
0,512,262144,0.16,90,0.002,22784
0,512,262144,0.16,91,0.002,22936
0,512,262144,0.16,92,0.002,22681
0,512,262144,0.16,93,0.002,22743
0,512,262144,0.16,94,0.002,22760
0,512,262144,0.16,95,0.002,22743
0,512,262144,0.16,96,0.002,22640
0,512,262144,0.16,97,0.002,22831
0,512,262144,0.16,98,0.002,22724
0,512,262144,0.16,99,0.002,22754
0,512,262144,0.32,0,0.01,63090
0,512,262144,0.32,1,0.002,48194
0,512,262144,0.32,2,0.002,45109
0,512,262144,0.32,3,0.002,43894
0,512,262144,0.32,4,0.002,43366
0,512,262144,0.32,5,0.002,42861
0,512,262144,0.32,6,0.002,42417
0,512,262144,0.32,7,0.002,42418
0,512,262144,0.32,8,0.002,42165
0,512,262144,0.32,9,0.003,41899
0,512,262144,0.32,10,0.003,41525
0,512,262144,0.32,11,0.002,41214
0,512,262144,0.32,12,0.003,41065
0,512,262144,0.32,13,0.002,40858
0,512,262144,0.32,14,0.003,40630
0,512,262144,0.32,15,0.003,40366
0,512,262144,0.32,16,0.003,40307
0,512,262144,0.32,17,0.003,40069
0,512,262144,0.32,18,0.002,39870
0,512,262144,0.32,19,0.003,39675
0,512,262144,0.32,20,0.002,39626
0,512,262144,0.32,21,0.003,39443
0,512,262144,0.32,22,0.002,39435
0,512,262144,0.32,23,0.002,39012
0,512,262144,0.32,24,0.002,39007
0,512,262144,0.32,25,0.002,38828
0,512,262144,0.32,26,0.003,38624
0,512,262144,0.32,27,0.002,38700
0,512,262144,0.32,28,0.002,38551
0,512,262144,0.32,29,0.002,38343
0,512,262144,0.32,30,0.002,38417
0,512,262144,0.32,31,0.002,38278
0,512,262144,0.32,32,0.002,38167
0,512,262144,0.32,33,0.002,37989
0,512,262144,0.32,34,0.002,37934
0,512,262144,0.32,35,0.002,37894
0,512,262144,0.32,36,0.002,37699
0,512,262144,0.32,37,0.002,37755
0,512,262144,0.32,38,0.002,37701
0,512,262144,0.32,39,0.002,37632
0,512,262144,0.32,40,0.002,37477
0,512,262144,0.32,41,0.002,37475
0,512,262144,0.32,42,0.002,37532
0,512,262144,0.32,43,0.002,37502
0,512,262144,0.32,44,0.002,37355
0,512,262144,0.32,45,0.002,37296
0,512,262144,0.32,46,0.002,37302
0,512,262144,0.32,47,0.002,37189
0,512,262144,0.32,48,0.002,37076
0,512,262144,0.32,49,0.002,37095
0,512,262144,0.32,50,0.002,37193
0,512,262144,0.32,51,0.002,37048
0,512,262144,0.32,52,0.002,36991
0,512,262144,0.32,53,0.002,37001
0,512,262144,0.32,54,0.002,37033
0,512,262144,0.32,55,0.002,36818
0,512,262144,0.32,56,0.002,37074
0,512,262144,0.32,57,0.002,36813
0,512,262144,0.32,58,0.002,36891
