repetition,grid_width,pop_size,p_occupation,step,s_step,pop_count
0,768,589824,0.17,87,0.00150835,53665
0,768,589824,0.17,88,0.00150835,53619
0,768,589824,0.17,89,0.00152371,53607
0,768,589824,0.17,90,0.00151347,53643
0,768,589824,0.17,91,0.00151142,53667
0,768,589824,0.17,92,0.00153088,53510
0,768,589824,0.17,93,0.00153805,53613
0,768,589824,0.17,94,0.0015104,53499
0,768,589824,0.17,95,0.00152269,53377
0,768,589824,0.17,96,0.00152166,53481
0,768,589824,0.17,97,0.00151962,53451
0,768,589824,0.17,98,0.00152576,53647
0,768,589824,0.17,99,0.00150221,53615
0,1024,1048576,0.17,0,0.00485274,155628
0,1024,1048576,0.17,1,0.00271974,123055
0,1024,1048576,0.17,2,0.00268288,118370
0,1024,1048576,0.17,3,0.00266854,118379
0,1024,1048576,0.17,4,0.00267878,117814
0,1024,1048576,0.17,5,0.00267366,116834
0,1024,1048576,0.17,6,0.00266957,115673
0,1024,1048576,0.17,7,0.00268186,114718
0,1024,1048576,0.17,8,0.00267264,114124
0,1024,1048576,0.17,9,0.00267264,113688
0,1024,1048576,0.17,10,0.00267776,113026
0,1024,1048576,0.17,11,0.00267059,112341
0,1024,1048576,0.17,12,0.00270541,111346
0,1024,1048576,0.17,13,0.00267981,110566
0,1024,1048576,0.17,14,0.00267878,110234
0,1024,1048576,0.17,15,0.0026665,109376
0,1024,1048576,0.17,16,0.00266854,109009
0,1024,1048576,0.17,17,0.00266957,108324
0,1024,1048576,0.17,18,0.00266752,107473
0,1024,1048576,0.17,19,0.00266035,107163
0,1024,1048576,0.17,20,0.00267981,106534
0,1024,1048576,0.17,21,0.00266445,105865
0,1024,1048576,0.17,22,0.00265933,105473
0,1024,1048576,0.17,23,0.00265933,104911
0,1024,1048576,0.17,24,0.00266445,104524
0,1024,1048576,0.17,25,0.00267059,104090
0,1024,1048576,0.17,26,0.00266854,103762
0,1024,1048576,0.17,27,0.00265626,103200
0,1024,1048576,0.17,28,0.00265728,103070
0,1024,1048576,0.17,29,0.00266547,102648
0,1024,1048576,0.17,30,0.00266752,101944
0,1024,1048576,0.17,31,0.00266547,101802
0,1024,1048576,0.17,32,0.0026624,101587
0,1024,1048576,0.17,33,0.00266445,101056
0,1024,1048576,0.17,34,0.0026624,101080
0,1024,1048576,0.17,35,0.0026409,100960
0,1024,1048576,0.17,36,0.00265626,100358
0,1024,1048576,0.17,37,0.00265011,100398
0,1024,1048576,0.17,38,0.00265216,100377
0,1024,1048576,0.17,39,0.00266035,100033
0,1024,1048576,0.17,40,0.00265626,99679
0,1024,1048576,0.17,41,0.00265523,99453
0,1024,1048576,0.17,42,0.00265318,99520
0,1024,1048576,0.17,43,0.00265421,99075
0,1024,1048576,0.17,44,0.00265011,98953
0,1024,1048576,0.17,45,0.00256102,98857
0,1024,1048576,0.17,46,0.00247091,98486
0,1024,1048576,0.17,47,0.00246784,98689
0,1024,1048576,0.17,48,0.00245248,98577
0,1024,1048576,0.17,49,0.00245453,98383
0,1024,1048576,0.17,50,0.00244941,98038
0,1024,1048576,0.17,51,0.00245453,97950
0,1024,1048576,0.17,52,0.0024576,97976
0,1024,1048576,0.17,53,0.00246477,97483
0,1024,1048576,0.17,54,0.00245555,97746
0,1024,1048576,0.17,55,0.00246272,97456
